Title,Price,Ad URL,Local Folder
"4-к. квартира, 65,1 м², 3/6 эт.",13 700 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_651_m_36_et._3510520910,"dataset_images/4-к. квартира, 65,1 м², 3-6 эт."
"2-к. квартира, 54 м², 9/12 эт.",11 990 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54_m_912_et._3679724364,"dataset_images/2-к. квартира, 54 м², 9-12 эт."
"1-к. квартира, 31,5 м², 7/12 эт.",6 600 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_315_m_712_et._3400798720,"dataset_images/1-к. квартира, 31,5 м², 7-12 эт."
"Квартира-студия, 28 м², 16/18 эт.",4 650 000 ₽,https://www.avito.ru/murino/kvartiry/kvartira-studiya_28_m_1618_et._3520195390,"dataset_images/Квартира-студия, 28 м², 16-18 эт."
"1-к. квартира, 40 м², 1/10 эт.",7 700 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_40_m_110_et._2201100583,"dataset_images/1-к. квартира, 40 м², 1-10 эт."
"2-к. квартира, 54 м², 12/12 эт.",9 600 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54_m_1212_et._3814458256,"dataset_images/2-к. квартира, 54 м², 12-12 эт."
"2-к. квартира, 48,9 м², 8/12 эт.",17 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_489_m_812_et._3741004529,"dataset_images/2-к. квартира, 48,9 м², 8-12 эт."
"2-к. квартира, 60,8 м², 6/18 эт.",10 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_608_m_618_et._3748727711,"dataset_images/2-к. квартира, 60,8 м², 6-18 эт."
"2-к. квартира, 69,9 м², 2/5 эт.",18 600 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_699_m_25_et._3616279571,"dataset_images/2-к. квартира, 69,9 м², 2-5 эт."
"1-к. квартира, 38,6 м², 2/12 эт.",6 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_386_m_212_et._4193904686,"dataset_images/1-к. квартира, 38,6 м², 2-12 эт."
"2-к. квартира, 95 м², 10/20 эт.",15 850 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_95_m_1020_et._3006486615,"dataset_images/2-к. квартира, 95 м², 10-20 эт."
"1-к. квартира, 43 м², 2/26 эт.",11 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_43_m_226_et._3800610467,"dataset_images/1-к. квартира, 43 м², 2-26 эт."
"2-к. квартира, 45,2 м², 2/5 эт.",6 950 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_452_m_25_et._3595074109,"dataset_images/2-к. квартира, 45,2 м², 2-5 эт."
"Квартира-студия, 31,5 м², 9/19 эт.",5 850 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_315_m_919_et._3703421986,"dataset_images/Квартира-студия, 31,5 м², 9-19 эт."
"2-к. квартира, 43,3 м², 4/5 эт.",7 195 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_433_m_45_et._3597000998,"dataset_images/2-к. квартира, 43,3 м², 4-5 эт."
"1-к. квартира, 45,5 м², 4/16 эт.",8 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_455_m_416_et._3623353223,"dataset_images/1-к. квартира, 45,5 м², 4-16 эт."
"2-к. квартира, 56,8 м², 5/24 эт.",12 850 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_568_m_524_et._3663040886,"dataset_images/2-к. квартира, 56,8 м², 5-24 эт."
"2-к. квартира, 41,7 м², 2/5 эт.",8 699 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_417_m_25_et._3167618492,"dataset_images/2-к. квартира, 41,7 м², 2-5 эт."
"2-к. квартира, 75 м², 2/3 эт.",20 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_75_m_23_et._3794470597,"dataset_images/2-к. квартира, 75 м², 2-3 эт."
"1-к. квартира, 41,8 м², 4/17 эт.",7 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_418_m_417_et._3844492405,"dataset_images/1-к. квартира, 41,8 м², 4-17 эт."
"Квартира-студия, 22 м², 5/11 эт.",4 480 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_22_m_511_et._3494557149,"dataset_images/Квартира-студия, 22 м², 5-11 эт."
"Квартира-студия, 21,8 м², 2/12 эт.",3 800 000 ₽,https://www.avito.ru/bugry/kvartiry/kvartira-studiya_218_m_212_et._3624246228,"dataset_images/Квартира-студия, 21,8 м², 2-12 эт."
"3-к. квартира, 73,6 м², 4/12 эт.",11 250 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_736_m_412_et._2719591003,"dataset_images/3-к. квартира, 73,6 м², 4-12 эт."
"1-к. квартира, 42,1 м², 2/25 эт.",8 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_421_m_225_et._3737411786,"dataset_images/1-к. квартира, 42,1 м², 2-25 эт."
"3-к. квартира, 72,3 м², 5/10 эт.",13 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_723_m_510_et._3528103682,"dataset_images/3-к. квартира, 72,3 м², 5-10 эт."
"4-к. квартира, 70,1 м², 2/4 эт.",9 200 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_701_m_24_et._4066154721,"dataset_images/4-к. квартира, 70,1 м², 2-4 эт."
"Квартира-студия, 24,3 м², 16/19 эт.",6 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_243_m_1619_et._3977776682,"dataset_images/Квартира-студия, 24,3 м², 16-19 эт."
"Квартира-студия, 22 м², 24/24 эт.",5 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_22_m_2424_et._2926643930,"dataset_images/Квартира-студия, 22 м², 24-24 эт."
"3-к. квартира, 75,6 м², 11/12 эт.",16 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_756_m_1112_et._3422914785,"dataset_images/3-к. квартира, 75,6 м², 11-12 эт."
"2-к. квартира, 49 м², 6/9 эт.",11 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_49_m_69_et._3780155567,"dataset_images/2-к. квартира, 49 м², 6-9 эт."
"Квартира-студия, 16,1 м², 2/3 эт.",5 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_161_m_23_et._3637884811,"dataset_images/Квартира-студия, 16,1 м², 2-3 эт."
"Квартира-студия, 27 м², 8/18 эт.",3 940 000 ₽,https://www.avito.ru/murino/kvartiry/kvartira-studiya_27_m_818_et._3567634621,"dataset_images/Квартира-студия, 27 м², 8-18 эт."
"1-к. квартира, 32,8 м², 1/9 эт.",6 990 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_328_m_19_et._3712403334,"dataset_images/1-к. квартира, 32,8 м², 1-9 эт."
"3-к. квартира, 75,6 м², 12/12 эт.",17 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_756_m_1212_et._3740433169,"dataset_images/3-к. квартира, 75,6 м², 12-12 эт."
"1-к. квартира, 31,2 м², 3/5 эт.",6 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_312_m_35_et._3776859483,"dataset_images/1-к. квартира, 31,2 м², 3-5 эт."
"2-к. квартира, 45,7 м², 3/5 эт.",7 100 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_457_m_35_et._3527663137,"dataset_images/2-к. квартира, 45,7 м², 3-5 эт."
"1-к. квартира, 31,4 м², 2/5 эт.",5 090 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_314_m_25_et._3878210735,"dataset_images/1-к. квартира, 31,4 м², 2-5 эт."
"1-к. квартира, 41,2 м², 7/23 эт.",6 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_412_m_723_et._3782631540,"dataset_images/1-к. квартира, 41,2 м², 7-23 эт."
"1-к. квартира, 36,1 м², 3/20 эт.",4 370 000 ₽,https://www.avito.ru/novoe_devyatkino/kvartiry/1-k._kvartira_361_m_320_et._3190083123,"dataset_images/1-к. квартира, 36,1 м², 3-20 эт."
"2-к. квартира, 50,6 м², 9/16 эт.",12 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_506_m_916_et._3734968775,"dataset_images/2-к. квартира, 50,6 м², 9-16 эт."
"Квартира-студия, 25 м², 2/4 эт.",4 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_25_m_24_et._3658828708,"dataset_images/Квартира-студия, 25 м², 2-4 эт."
"Аукцион: квартира-студия, 24,3 м², 16/16 эт.",от 3 500 000 ₽,https://www.avito.ru/murino/kvartiry/auktsion_kvartira-studiya_243_m_1616_et._3802628322,"dataset_images/Аукцион: квартира-студия, 24,3 м², 16-16 эт."
"1-к. квартира, 29,2 м², 4/5 эт.",6 690 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_292_m_45_et._3802613333,"dataset_images/1-к. квартира, 29,2 м², 4-5 эт."
"Квартира-студия, 25,7 м², 15/15 эт.",5 850 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_257_m_1515_et._2970587124,"dataset_images/Квартира-студия, 25,7 м², 15-15 эт."
"1-к. квартира, 31 м², 4/5 эт.",4 750 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_31_m_45_et._3760758195,"dataset_images/1-к. квартира, 31 м², 4-5 эт."
"1-к. квартира, 40,4 м², 21/21 эт.",6 900 000 ₽,https://www.avito.ru/kudrovo/kvartiry/1-k._kvartira_404_m_2121_et._3715339915,"dataset_images/1-к. квартира, 40,4 м², 21-21 эт."
"Квартира-студия, 23 м², 10/25 эт.",4 990 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_23_m_1025_et._3727807862,"dataset_images/Квартира-студия, 23 м², 10-25 эт."
"2-к. квартира, 48 м², 4/5 эт.",10 200 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_48_m_45_et._3670435597,"dataset_images/2-к. квартира, 48 м², 4-5 эт."
"1-к. квартира, 31,4 м², 1/5 эт.",6 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_314_m_15_et._3555302893,"dataset_images/1-к. квартира, 31,4 м², 1-5 эт."
"2-к. квартира, 66,8 м², 4/4 эт.",12 400 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_668_m_44_et._3615312116,"dataset_images/2-к. квартира, 66,8 м², 4-4 эт."
"1-к. квартира, 35 м², 10/20 эт.",5 100 000 ₽,https://www.avito.ru/novoe_devyatkino/kvartiry/1-k._kvartira_35_m_1020_et._3671076712,"dataset_images/1-к. квартира, 35 м², 10-20 эт."
"1-к. квартира, 31,1 м², 5/5 эт.",6 600 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_311_m_55_et._4050227796,"dataset_images/1-к. квартира, 31,1 м², 5-5 эт."
"2-к. квартира, 53,4 м², 4/6 эт.",13 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_534_m_46_et._3795207302,"dataset_images/2-к. квартира, 53,4 м², 4-6 эт."
"2-к. квартира, 38 м², 7/15 эт.",7 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_38_m_715_et._3827647888,"dataset_images/2-к. квартира, 38 м², 7-15 эт."
"2-к. квартира, 50,1 м², 7/9 эт.",8 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_501_m_79_et._3813548897,"dataset_images/2-к. квартира, 50,1 м², 7-9 эт."
"3-к. квартира, 84,1 м², 24/25 эт.",13 600 000 ₽,https://www.avito.ru/kudrovo/kvartiry/3-k._kvartira_841_m_2425_et._3334933383,"dataset_images/3-к. квартира, 84,1 м², 24-25 эт."
"4-к. квартира, 49,3 м², 3/5 эт.",7 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_493_m_35_et._3744723659,"dataset_images/4-к. квартира, 49,3 м², 3-5 эт."
"1-к. квартира, 30,9 м², 6/7 эт.",4 990 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_309_m_67_et._3896587075,"dataset_images/1-к. квартира, 30,9 м², 6-7 эт."
"2-к. квартира, 68,5 м², 8/11 эт.",30 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_685_m_811_et._3947850408,"dataset_images/2-к. квартира, 68,5 м², 8-11 эт."
"3-к. квартира, 73,6 м², 4/9 эт.",12 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_736_m_49_et._3374327846,"dataset_images/3-к. квартира, 73,6 м², 4-9 эт."
"Квартира-студия, 23,9 м², 9/25 эт.",5 200 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_239_m_925_et._1962532187,"dataset_images/Квартира-студия, 23,9 м², 9-25 эт."
"1-к. квартира, 48,7 м², 4/5 эт.",4 900 000 ₽,https://www.avito.ru/sertolovo/kvartiry/1-k._kvartira_487_m_45_et._3477890038,"dataset_images/1-к. квартира, 48,7 м², 4-5 эт."
"3-к. квартира, 72,3 м², 9/9 эт.",9 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_723_m_99_et._3737012468,"dataset_images/3-к. квартира, 72,3 м², 9-9 эт."
"1-к. квартира, 40,8 м², 4/13 эт.",14 700 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_408_m_413_et._3604847071,"dataset_images/1-к. квартира, 40,8 м², 4-13 эт."
"1-к. квартира, 43 м², 7/13 эт.",5 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_43_m_713_et._3437335094,"dataset_images/1-к. квартира, 43 м², 7-13 эт."
"1-к. квартира, 40,6 м², 3/24 эт.",8 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_406_m_324_et._3737328259,"dataset_images/1-к. квартира, 40,6 м², 3-24 эт."
"4-к. квартира, 92,9 м², 3/5 эт.",20 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_929_m_35_et._3751176115,"dataset_images/4-к. квартира, 92,9 м², 3-5 эт."
"1-к. квартира, 42,2 м², 16/20 эт.",7 300 000 ₽,https://www.avito.ru/murino/kvartiry/1-k._kvartira_422_m_1620_et._3844564013,"dataset_images/1-к. квартира, 42,2 м², 16-20 эт."
"3-к. квартира, 58,7 м², 3/10 эт.",10 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_587_m_310_et._3615300867,"dataset_images/3-к. квартира, 58,7 м², 3-10 эт."
"2-к. квартира, 73,7 м², 4/9 эт.",22 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_737_m_49_et._3890324762,"dataset_images/2-к. квартира, 73,7 м², 4-9 эт."
"2-к. квартира, 45,9 м², 3/9 эт.",10 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_459_m_39_et._3619048036,"dataset_images/2-к. квартира, 45,9 м², 3-9 эт."
"Квартира-студия, 25,2 м², 16/25 эт.",6 200 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_252_m_1625_et._3834532395,"dataset_images/Квартира-студия, 25,2 м², 16-25 эт."
"Квартира-студия, 26,9 м², 18/20 эт.",6 700 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_269_m_1820_et._3696717706,"dataset_images/Квартира-студия, 26,9 м², 18-20 эт."
"3-к. квартира, 80 м², 3/9 эт.",9 450 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_80_m_39_et._3834930001,"dataset_images/3-к. квартира, 80 м², 3-9 эт."
"Апартаменты-студия, 17,4 м², 1/4 эт.",2 887 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_174_m_14_et._3406523588,"dataset_images/Апартаменты-студия, 17,4 м², 1-4 эт."
"2-к. квартира, 72,5 м², 3/9 эт.",15 600 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_725_m_39_et._3377803234,"dataset_images/2-к. квартира, 72,5 м², 3-9 эт."
"Квартира-студия, 26 м², 10/16 эт.",4 550 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_26_m_1016_et._3780801564,"dataset_images/Квартира-студия, 26 м², 10-16 эт."
"Квартира-студия, 30 м², 17/25 эт.",5 750 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_30_m_1725_et._3633014894,"dataset_images/Квартира-студия, 30 м², 17-25 эт."
"3-к. квартира, 84,3 м², 3/3 эт.",4 190 000 ₽,https://www.avito.ru/lodeynoe_pole/kvartiry/3-k._kvartira_843_m_33_et._3827947704,"dataset_images/3-к. квартира, 84,3 м², 3-3 эт."
"2-к. квартира, 45,5 м², 7/16 эт.",7 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_455_m_716_et._3772903936,"dataset_images/2-к. квартира, 45,5 м², 7-16 эт."
"Квартира-студия, 23,7 м², 2/12 эт.",4 400 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_237_m_212_et._3647967180,"dataset_images/Квартира-студия, 23,7 м², 2-12 эт."
